Document_1,brousse tigrée,shrubland,erosion,loss of soil,savannization,artificialisation,fallow,artificialization,urbanization,urban,city,desertification,agricultural land,agricultural decline,stop of culture,culture,pastoralisme,savane,land use without pasture,deforestation,reforestation,afforestation,cultivation,urbanisation,urban development,grass land,savanna,annual crop,cereals,maize,corn,irrigated rice,rainfed rice,paddy,oats,rye,sorghum,durra,great millet,millets,barley,resistant starch,mixed cereals,vegetables,hegari,leafy vegetables,stem vegetables,artichokes,rice,globe artichokes,asparagus,cabbages,cauliflowers,broccoli,calabrese,sprouting broccoli ,lettuce,spinach,chicory,fruit,fruit bearing vegetables,cucumbers,gherkins,eggplants,tomatoes,watermelons,water melons,muskmelons,melons,pumpkin,squash,gourds,root bulb,tuberous vegetables,carrots,onions,taro,cocoyam,dasheen,turnips,field mustard,indian rape,garlic,agroforestry,leeks,alliaceous vegetables,oilseed crops,groundnuts,monkeynuts,peanuts,castor bean,castor seed,linseed,flaxseed,mustard,cake of mustard seed,mustard cake,mustard oil cake,mustard oil meal,niger seed,rapeseed,canola,colza,safflower,sesame,sunflower,root crop,tuber crop,cassava,mandioca,manioc,yuca,potatoes,irish potato,sweet potatoes,sweetpotatoes,yams,leguminous crops,beans,peas,field pea,garden pea,soya beans,soja beans,grasses,fodder crops,fibre crops,cotton,fruit crops,orchards,kiwifruit,citrus,citrus fruits,pineapples,guava,pomegranate,persimmon,papayas,pawpaw,carica papaya,mangoes,nuts,cashew,pecan,pistachios,agroforestery,savannah,savannah with shrubs,crop,shrubs,shrub land,grassland,meadows,evergreen forest,mixed forests,mediterranean mixed forests,tiger bush,bare soil,build-up surface,build up surface,roads,water,water bodies,Document
Document_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Population Development Rev - 2004 - Leach - Challenging Neo‐Malthusian Deforestation Analyses in West Africa s Dynamic.pdf
Document_1,0.0,0.0,0.17995393768717363,0.0,0.0,0.0,0.0,0.0,0.0,0.035990787537434725,0.0,0.6838249632112599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035990787537434725,0.0,0.0,0.10797236261230418,0.0,0.0,0.0,0.1439631501497389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035990787537434725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1439631501497389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32391708783691253,0.035990787537434725,0.0,0.07198157507486945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5758526005989556,0.0,remotesensing-07-04048-v2.pdf
Document_1,0.0,0.03171907120465377,0.03171907120465377,0.0,0.0,0.0,0.10308698141512473,0.0,0.0,0.0,0.007929767801163442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007929767801163442,0.007929767801163442,0.0,0.047578606806980644,0.0,0.0,0.0,0.023789303403490322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007929767801163442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03171907120465377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015859535602326884,0.0,0.9832912073442667,0.0,0.0,0.007929767801163442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12687628481861507,0.0,1-s2.0-S0140196313000608-main.pdf
Document_1,0.0,0.0,0.0,0.0,0.0,0.0,0.03734568434866355,0.0,0.0,0.11203705304599065,0.0746913686973271,0.0,0.0,0.0,0.0,0.0,0.0,0.03734568434866355,0.0,0.03734568434866355,0.0,0.0,0.0746913686973271,0.0,0.0,0.0,0.37345684348663555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7842593713219346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03734568434866355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2240741060919813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03734568434866355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03734568434866355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03734568434866355,0.0,0.0,0.0,0.0,0.0,0.37345684348663555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1493827373946542,0.0,s12231-012-9216-1.pdf
Document_1,0.0,0.0,0.13275887796339808,0.0,0.0,0.0,0.01659485974542476,0.0,0.0,0.005531619915141587,0.0,0.0,0.0,0.0,0.0,0.01659485974542476,0.0,0.0,0.0,0.0,0.0,0.0,0.01659485974542476,0.0,0.0,0.0,0.0,0.0,0.0,0.12169563813311492,0.06084781906655746,0.0,0.0,0.027658099575707935,0.0,0.0,0.01659485974542476,0.0,0.0,0.0,0.03318971949084952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13275887796339808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005531619915141587,0.011063239830283175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8905908063377955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3872133940599111,0.0,1-s2.0-S0167880913003502-main.pdf
Document_1,0.0,0.04506666058420078,0.00643809436917154,0.0,0.0,0.0,0.15451426486011696,0.0,0.00643809436917154,0.00643809436917154,0.01287618873834308,0.0,0.0,0.0,0.0,0.00643809436917154,0.0,0.0,0.0,0.9077713060531871,0.07725713243005848,0.0,0.05150475495337232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01931428310751462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08369522679923001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00643809436917154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36053328467360624,0.0,0.0,0.05150475495337232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0321904718458577,0.0,Kouassi et al. - 2021 - Assessing Land Use and Land Cover Change and Farme.pdf
Document_1,0.0,0.0016887507522251647,0.1047025466379602,0.0,0.0,0.0,0.04053001805340395,0.0,0.09288129137238406,0.49480397040197327,0.09625879287683438,0.20433884101924493,0.0,0.0,0.0,0.04053001805340395,0.0,0.0,0.0,0.5961290155354831,0.023642510531152305,0.020265009026701974,0.14016631243468866,0.0,0.0,0.0,0.033775015044503295,0.0,0.0,0.03208626429227813,0.013510006017801317,0.0,0.0,0.020265009026701974,0.0,0.0,0.0016887507522251647,0.0,0.0,0.0,0.0016887507522251647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079502708010593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011821255265576152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016887507522251647,0.0,0.0,0.0,0.0,0.0,0.0033775015044503294,0.0,0.0,0.0,0.0,0.0,0.0,0.01857625827447681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079502708010593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033775015044503294,0.0,0.0,0.0,0.010132504513350987,0.0,0.0033775015044503294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016887507522251647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035463765796728455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033775015044503294,0.0,0.0,0.0,0.0016887507522251647,0.0,0.3343726489405826,0.0,0.0,0.08612628836348339,0.0033775015044503294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4171214357996157,0.0,3-540-32202-7.pdf
Document_1,0.0,0.0,0.0,0.0,0.0,0.0,0.6030226891555273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30151134457776363,0.0,0.0,0.0,0.0,0.30151134457776363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30151134457776363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6030226891555273,0.0,remotesensing-13-03767.pdf
Document_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1257389226923863,0.020956487115397715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020956487115397715,0.0,0.020956487115397715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020956487115397715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020956487115397715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.440086229423352,0.0,0.16765189692318172,0.0,0.0,0.146695409807784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020956487115397715,0.8592159717313064,0.0,1-s2.0-S0924271618302570-main.pdf
Document_1,0.0,0.003930464172188597,0.003930464172188597,0.0,0.0,0.0,0.0,0.0,0.0,0.003930464172188597,0.0,0.9983378997359037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007860928344377195,0.003930464172188597,0.003930464172188597,0.0,0.0,0.0,0.0,0.02751324920532018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007860928344377195,0.0,0.0,0.0,0.0,0.047165570066263166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011791392516565791,0.0,1-s2.0-S0341816222001990-main.pdf
Document_1,0.0,0.0,0.08159971436819362,0.0,0.0,0.0,0.16319942873638724,0.0,0.0,0.46628408210396355,0.09325681642079271,0.0,0.0,0.0,0.0,0.08159971436819362,0.0,0.0,0.0,0.08159971436819362,0.0,0.0,0.09325681642079271,0.17485653078898633,0.0,0.0,0.011657102052599089,0.0,0.0,0.11657102052599089,0.0,0.0,0.0,0.0,0.0,0.0,0.046628408210396356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09325681642079271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011657102052599089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023314204105198178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046628408210396356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17485653078898633,0.0,0.6411406128929499,0.0,0.0,0.22148493899938268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058285510262995444,0.4079985718409681,0.0,1-s2.0-S0301479717300713-main.pdf
Document_1,0.0,0.0,0.0,0.0,0.0,0.0,0.10717354950741256,0.0,0.0,0.06124202828995004,0.01531050707248751,0.0,0.0,0.0,0.0,0.0,0.0,0.01531050707248751,0.0,0.06124202828995004,0.0,0.0,0.0,0.0,0.0,0.0,0.9798724526392006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01531050707248751,0.0,0.01531050707248751,0.0,0.0,0.03062101414497502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1377945636523876,0.0,SpatioTemporal-Dynamics-in-Land-Use-and-Habitat-Fragmentation-within-a-Protected-Area-Dedicated-to-Tourism-in-a-Sudanian-Savanna-of-West-Africa.pdf
Document_1,0.0,0.0,0.0,0.0,0.0,0.0,0.9615239476408232,0.0,0.13736056394868904,0.0,0.0,0.13736056394868904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13736056394868904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13736056394868904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-s2.0-S235198941500102X-main.pdf
Document_1,0.0,0.0,0.0,0.0,0.0,0.0,0.09171267607736146,0.0,0.030570892025787156,0.21399624418051008,0.0,0.0,0.0,0.0,0.0,0.06114178405157431,0.0,0.0,0.0,0.09171267607736146,0.0,0.0,0.21399624418051008,0.0,0.0,0.0,0.9171267607736147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06114178405157431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09171267607736146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18342535215472291,0.0,s43247-020-00053-y.pdf
Document_1,0.0,0.04449941594899848,0.4004947435409863,0.0,0.0,0.0,0.8454889030309711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04449941594899848,0.0,0.0,0.0,0.04449941594899848,0.08899883189799696,0.0,0.1779976637959939,0.0,0.0,0.0,0.1779976637959939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04449941594899848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04449941594899848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1779976637959939,0.04449941594899848,0.0,0.04449941594899848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08899883189799696,0.0,1-s2.0-S0140196314000536-main.pdf
